id,label,type,cluster_id,cluster_size,type_counts
node:d8183389-bd49-4942-a793-c84057f9770d,ERIE MANUFACTURING CENTER,ORGANIZATION,1620,1,{'ORGANIZATION': 1}
node:fe531a56-25e9-4b3b-a3ce-93a10178d044,ICE,ENVIRONMENTAL EQUIPMENT AND CONDITIONS,3027,1,{'ENVIRONMENTAL EQUIPMENT AND CONDITIONS': 1}
node:31fcb4a0-e39a-46ee-a801-eb7bfee3bc54,EMPLOYEE SLIPPED ON ICE,,955,1,
node:8add9a8b-776c-43ee-b2b1-6531d07e1dc9,ERIE MANUFACTURING CEN-,,761,1,
node:d0a22796-a3cc-4210-a44a-529f9c9906e1,TECHNIP FMC,ORGANIZATION,45,2,{'ORGANIZATION': 2}
node:07bd0ac6-8909-4a92-9c4d-04ffca3e3ea0,ABERDEEN UNIVERSITY,ORGANIZATION,2609,1,{'ORGANIZATION': 1}
node:c1b7d472-32aa-4ba0-af9c-3e511150d262,C DECK,GEO,1362,1,{'GEO': 1}
node:777e3dd6-d505-418d-9a03-c9c94e6b3c89,NORMAND RANGER,,3140,1,
node:1c92ddaf-bb04-4054-a9ea-f09951f1f962,NORMAND RANGER'S SUPERVISOR,PERSON,1848,1,{'PERSON': 1}
node:74df4f66-5ebd-440d-9429-7260a373070e,"""SURF CTR LOCATION",LOCATION,2262,1,{'LOCATION': 1}
node:d87b5848-3ad4-4955-b549-39c577ed159c,"""KAOMBO PROJECT",ORGANIZATION,151,2,{'ORGANIZATION': 2}
node:7455b0b3-4ef6-4211-a01d-269bb6d42dcc,"""TOTAL E&P ANGOLA BLOCK 32",ORGANIZATION,126,3,"{'""ORGANIZATION""': 1, 'ORGANIZATION': 2}"
node:605a0ccc-5d37-49c5-9e9a-b7869af1a765,"""06.07.2018",<DATE,2265,1,{'<DATE': 1}
node:abaa6344-33a6-4331-8e1b-4e50cf958f0c,"""LOCATION CODE""","""TFMC501""",3394,1,"{'""TFMC501""': 1}"
node:911aead2-2adc-4859-9096-10907f5f0c5a,"""TFMC501""",,2982,1,
node:3e563577-63bc-4b6c-b756-2f2e123dd2b8,"""CRAWLER COUPE RESPONSE TO DRIVER'S MISUNDERSTANDING OF BANKSIMAN'S HAND SIGNAL INJURY ACCIDENT DATE(11-06-2017)",INCIDENT_TYPE,1297,1,{'INCIDENT_TYPE': 1}
node:b5ba46b6-9fd1-450e-94ed-5c05e13d1c2b,"""PICKUP TRUCK DRIVER'S MISUNDERSTANDING OF BANKSIMAN'S HAND SIGNAL INJURY ACCIDENT DATE(11-06-2017)",PERSON,113,4,{'PERSON': 1}
node:3463d5b5-3149-4163-865b-27f8a934e5f3,PICKUP TRUCK DRIVER,,1269,1,
node:3f537133-5593-4127-9de8-5732b77374b1,"""PICKUP TRUCK DRIVER MISUNDERSTANDING OF BANKSIMAN'S HAND SIGNAL INJURY ACCIDENT DATE(11-06-2017)",,113,4,{'PERSON': 1}
node:33e0b1af-673c-49c4-9e97-86d46a85b18b,CRAWLER COUPE OPERATOR,,1404,1,
node:2ccad723-90fd-48ff-b26e-4dcdf4b007aa,"""CRAWLER COUPE OPERATOR AT REGION A - ANGOLTDA SPOOLBASE CENTER(DANDE)",EQUIPMENT,170,2,{'EQUIPMENT': 1}
node:e30c0b04-61f5-4a3a-8f4d-20f3c91df73b,PICKUP TRUCK DRIVER MISUNDERSTANDING OF BANKSIMAN'S HAND SIGNAL INJURY DATE 11-06-2017,,113,4,{'PERSON': 1}
node:497070fc-0fe8-40dd-8595-62c17ccc516d,"""PICKUP TRUCK DRIVER MISUNDERSTANDING OF BANKSIMAN'S HAND SIGNAL INJURY DATE 11-06-2017",,113,4,{'PERSON': 1}
node:4d4c96cb-80d9-4f0b-8097-7eab7bd6b13a,CRAWLER COUPE OPERATOR AT REGION A - ANGOLTDA SPOOLBASE CENTER(DANDE),,170,2,{'EQUIPMENT': 1}
node:ac9cf7ca-518f-480e-82c8-988af43798f8,"""INCIDENT TYPE: SWIING WITH EQUIPMENT (MAGNETIC COIL)""",,3022,1,
node:522bc42e-b93f-4d63-b576-2749de1f45e6,"<SOURCE_ENTITY=""IP"", TARGETTERM_STRENGTH>2)(""ENTITY""",,2324,1,
node:f65225e2-2309-44c4-87d2-1f34fdb1f720,CAROULOS CORRIDA DE MATERNITELHO,BODY_PART,1304,1,{'BODY_PART': 1}
node:d1dafd94-17d1-4ff7-bf88-3265cfea286d,"""ENTITY"": ""CENTRAL INSTITUTION""",<ORGANIZATION,3368,1,{'<ORGANIZATION': 1}
node:f5ce9da5-80e3-492c-a92d-2b025add44fc,<BR>2)- GOAL:G,,1970,1,
node:3c5fc5c7-9f02-479b-8d26-8370cbd06882,"ENTITY_TYPE=1045673X098NPOLYMIC,SAMUEL NAMARA",,2271,1,
node:6e80b2d4-3d3f-40c8-a567-b6916ac15524,DIESEL SPILL,INCIDENT_TYPE,837,1,{'INCIDENT_TYPE': 1}
node:8448ca20-9e78-4870-b9eb-48cab1f90ef0,DY DELIVERY TANK(S),,1469,1,
node:955b1ac8-7a88-407b-8256-c36075923182,"<DRY_EYE SKIN INJURY FROM EXPOSURE AND BRATINAS NATIONALITY IN ALHAMIA PRISONER'S CENTRAL INSTITUTION WAS TAKEN PRIVATE BY VISION HOLDINGS, A FORMERLY PUBLICLY LISTED ENTITY ON THE GLOBAL EXCHANGE OF YOURTEN PTY LTD - 2017:- ENTITY TYPES NOT IDENTIFIED. INVESTORS WHO MAY BE RELEVANT TO THIS ACTIVITY AND DURANTIS NATIONAL HOSPITAL IN ITS OPENING DAY AT INCIDIENT_TYPES (COUNTRY THAT IS AN ENVIRONMENTALIST, GEO",,895,1,
node:28625f64-0eae-43da-8d32-955560790252,EVIDON SPROULBASE,INCIDENT_TYPE,911,1,{'INCIDENT_TYPE': 1}
node:41415f80-2d4a-4462-b880-e6172608f1ac,DAMAGE TO SEWER WASTE PIPE,BODY_PART,2688,1,{'BODY_PART': 1}
node:038fc463-bcf1-44ec-87cb-90215a95b78e,CENTRAL INSTITUTION CHAIR OF PRESS CONFERENCE,,1868,1,
node:5f650c4a-f319-4252-906d-0592cbf41967,"""MARTIN SMITH IS THE CHAIR OF TECHGLOBAL, WHO WAS INVOLVED WITH (8 - UNCERTAINLY HELD AS HOSTAGES IN ALHAMIA PRISON)",,1451,1,
node:ba6ef7a5-9bbd-42db-815f-b68af697fa40,MARTIN SMITH SMITH,,412,2,{'PERSON': 1}
node:4309af42-22ed-4bc0-ba76-6e63c92be218,EQUIPMENT EQUIPMENTS AND PRISONES OF TECHGLOBAL CITY-BATAGLANI M,,1129,1,
node:76bd7fb6-8572-4953-b10b-bbda17d5d791,<RELATIONSHIP_TYPE,"""DATE"": ""OPENING DAY MEETING, AS THE-RELATED 85% RELATIONSHIP BETWEEN TARTIANA'S SEENICE FOR FIVE AURELIANS HELD HOST BY THEIR NATIONALITY OF ITS WELL-POP.EXCHANGE (CATCHINGRALINAB PRISONO>",1902,1,"{'""DATE"": ""OPENING DAY MEETING, AS THE-RELATED 85% RELATIONSHIP BETWEEN TARTIANA\'S SEENICE FOR FIVE AURELIANS HELD HOST BY THEIR NATIONALITY OF ITS WELL-POP.EXCHANGE (CATCHINGRALINAB PRISONO>': 1}"
node:7ebde307-38fd-4b9b-abe3-bb6b9ac8f36f,SPIECAPAG 966 FILTER PUMP,EQUIPMENT,3478,1,{'EQUIPMENT': 1}
node:ee691641-86b2-47bb-b4ba-315c3d060cd2,LOW-BOY TRUCK,GEO,941,1,{'GEO': 1}
node:71f7de1f-2ea2-4e4a-a3d9-5de67557e9f7,MMY ROADS,LOCATION,1778,1,{'LOCATION': 1}
node:71590be3-4837-4f0b-b2d0-9614cbd53270,TIRANA FACILITY,LOCATION,148,3,"{'LOCATION': 2, 'ORGANIZATION': 1}"
node:7bc47dac-711d-4657-9724-62dc8eb612fe,FILTER FILTER-MMY GENERALIZATION TRUCK HIT,,1507,1,
node:ad547671-fdc4-40bf-be3f-0918170fbf25,"""SPIECAPAG LOW-BOY PUMP - NONEB<OBDSSUPERVISION 3/NM<>INJURY><|ZQUITE-1. THE SPIECAPABA",,3385,1,
node:687d0c60-f5e8-45bc-b0df-3d60c40666bd,MTRT,EQUIPMENT,2252,1,{'EQUIPMENT': 1}
node:9ccb4d63-a65c-4543-ac4d-e1715781aabe,SUPPORT BRACKET PLATES,BODY_PART,3490,1,{'BODY_PART': 1}
node:0f20950e-9c9a-43bc-bbb1-af9a8fc1bb9f,<SOURCE_ENTITY: SAMUEL SMITH,,3313,1,
node:fed731b6-7762-4fac-8ccd-ec72ffbf4a0d,CRATE FALLING,INCIDENT_TYPE,863,1,{'INCIDENT_TYPE': 1}
node:9d1d924c-0ecd-4e78-9cfb-a6e2371b4c16,T1200 JET TRENCHER,EQUIPMENT,1061,1,{'EQUIPMENT': 1}
node:e9b16bf3-7f5f-4185-9d6f-8a6e6e39b47f,"""DM-BOB A62 SPOOL INCIDENT""",INCIDENT_TYPE,1280,1,{'INCIDENT_TYPE': 1}
node:f3fc5799-8ce2-4dfd-a847-d0d3b3727b73,"""SPOOL IMPACTED BODY PARTS""",BODY_PART,1046,1,{'BODY_PART': 1}
node:9d9c43dc-42fb-4990-8e22-a8a609f0394a,"""FLEXIBLE EUROPE OPERATING CENTER""",ORGANIZATION,896,1,{'ORGANIZATION': 1}
node:7a91955f-d5bb-43e8-855f-9ce854fbae6d,"""CORAL SOUTH DEVELOPMENT PROJECT""",PROJECT,1059,1,{'PROJECT': 1}
node:c6ea3cc9-ec3d-4bc1-9bd4-d987d45b8012,"""ENI GAS & POWER NV/SA CLIENT""",CLIENT,1002,1,{'CLIENT': 1}
node:035445b3-c0e2-4fec-a3d5-0527b12475bf,"""1/2/2020 CLOSED DEADLINE""",DATE,2679,1,{'DATE': 1}
node:f1af5710-990e-461c-b95f-32bfe1dfa2ac,"""MANUFACTURING WORK PROCESS""",WORKPROCESS,2000,1,{'WORKPROCESS': 1}
node:bce8f31c-3381-475b-a5d2-935c0ad74194,"""CLOSED STATUS OF DM-BOB A62 SPILLAGE INCIDENT""",STATUS,2213,1,{'STATUS': 1}
node:629447fb-ad6c-4192-b90a-428178f68f32,CAT-LIGHT PANEL MOUTHBRACKET,EQUIPMENT,2702,1,{'EQUIPMENT': 1}
node:9c0247e6-a973-4302-a595-ff89120f458c,MADHURI PATEL,PERSON,1641,1,{'PERSON': 1}
node:5a156c9d-b0ed-4675-b0c4-98654bb48a01,MARATHA RESISTANCE FEDERATION,ORGANIZATION,902,1,{'ORGANIZATION': 1}
node:8e89d115-6526-4b85-9cea-99790c08f993,"""GANGA DAMBARI PATRIOTS""",PERSONALITY_GROUP,2579,1,{'PERSONALITY_GROUP': 1}
node:e727511d-3932-4c87-9cd5-a9912ec60126,"""SURVEY ON MARATHA CULTURE AND HERITAGE""",RESEAR0123456789_CULTURE_STUDY,1477,1,{'RESEAR0123456789_CULTURE_STUDY': 1}
node:98ed7e4e-7099-47bd-8609-4440ea1d5756,"""MADHURI PATEL AND SURVEY ON MARATHA CULTURE AND HERITAGE""",PERSON_AND_CULTURE_STUDY,2736,1,{'PERSON_AND_CULTURE_STUDY': 1}
node:745e6c69-0d33-4a66-a15f-8330b40b1c35,"""GANGA DAMBARI PATRIOTS AND SURVEY ON MARATHA CULTURE AND HERITAGE""",PERSONALITY_GROUP_AND_CULTURE_STUDY,1132,1,{'PERSONALITY_GROUP_AND_CULTURE_STUDY': 1}
node:9afae130-0b9f-4ab6-a3e6-f0906c75699d,TECHNIPFMCPERSONALITY,ORGANIZATION,1898,1,{'ORGANIZATION': 1}
node:3ecb8acb-57a6-4eb1-bea4-2d525ddfd07d,GHANA TULLOW PROJET TEN,PROJECT,1618,1,{'PROJECT': 1}
node:9fd84420-4a66-40ec-8b7e-0532f92de244,SLIDE INCIDENT,INCIDENT_TYPE,511,1,{'INCIDENT_TYPE': 1}
node:bc353506-5165-4dbc-9b68-b578862e7282,034693C009 - YAMAL LNG PROJECT,ORGANIZATION,1474,1,{'ORGANIZATION': 1}
node:04dd8cb2-dc4d-4360-bba1-84c0fa5e24fb,NICOLIESCU IOANE ODOREL,PERSON,2960,1,{'PERSON': 1}
node:f3d7a493-73fd-4a1b-be2e-a009c6d56411,REGA WORK CREW,PERSON,956,1,{'PERSON': 1}
node:1feb7628-66dd-442d-8825-4b9ffc9123f8,"""PERIODIC FORMWORK SECTION""",EQUIPMENT,1029,1,{'EQUIPMENT': 1}
node:c35aefbb-cd4e-4937-978a-29bb7453ccb4,"""RIGHT HAND MIDDLE FINGER""",BODY_PART,179,2,{'BODY_PART': 2}
node:988e22c4-88c3-4483-ba50-b42005b62aa8,"""CRANE""",EQUIPMENT,1724,1,{'EQUIPMENT': 1}
node:270a20c9-7b7c-44d3-b166-a4da7e4b8134,"<""RIGHT HAND MIDDLE FINGER""",,1683,1,
node:6a12b02f-b39b-453d-aa65-e7cfe7429b87,"<""CRANE""",,1601,1,
node:52167af1-1866-42c5-bdc5-58a748f3d395,"""CLOSED CASE STATUS""",,57,2,
node:a0bf4f0e-ff1e-4e3d-a040-9e94edd8b72d,"<""IP INJURY - FINGER TIP LACERATION ON RIGHT HAND MIDDLE FINGER FROM FORMWORK INCIDENT AT PENGERANG, MALAYSIA""",,2134,1,
node:8b679fd1-17a1-4ed5-85a6-d8e7b4bac175,"""PENGERANG - CLIENT FOR CASE INVOLVING CARPENTER (IP)""",,2099,1,
node:c3a80934-8cf6-466e-8d26-4980481b7f55,"<ENTITY_NAME>THE CLIENT INVOLVED IN THE INCIDENT WAS PETRANAS, A MALAYSIAN STATE-OWNED CARPENTER WHO SUFFERED INJURY TO IP'S FINGER.",,1283,1,
node:a41607cb-ef0e-489c-8019-da7593cbada7,MOSUL POOL,LOCATION,1598,1,{'LOCATION': 1}
node:40a2d1f1-b47a-48bb-b066-dab068ddd06d,MOHAV DTE10 EXCEL 46 OIL,<EQUIPMENT,2506,1,{'<EQUIPMENT': 1}
node:13d8abee-57e5-4209-976c-b4b0eebae2a9,MOON POOL,GEO,1065,1,{'GEO': 1}
node:8a6b36a5-7d9d-4fcb-a5d4-ae5cc289739c,STAVANGIRN - NORWAY,,1321,1,
node:7e77b6b9-db09-4633-a1f4-61833fbeafd3,MOSUL POOL ACTION(S),,1294,1,
node:03a07635-fe45-4fed-a540-fb0f7f640acf,"""MINOR ENVIRONMENTAL OIL LEAK TO SEA FROM BURST HYDRAULIC HOSE."" AS A TITLE OF THE INCIDENT THAT OCCURRED AT WORKPLACE: NORTH SEA GIANT, ABERDEEN, UK. THE CASE WAS REPORTED ON 9/30/2017 AND CATEGORIZED UNDER SUBSTANCES - HAZARDOUS LIQUIDS (EXPOSURE TO / SPILL / LOSS OF CONTAINMENT).)<|COMPLETE|>(""ENTITY""",,2248,1,
node:49a9622d-2d30-4d3d-a14b-f5a9a4c358cc,"""TU INCENTER","LOCATION CHANNELLIVE USA NORTH AMERICA""",2899,1,"{'LOCATION CHANNELLIVE USA NORTH AMERICA""': 1}"
node:28f5a2eb-84f5-40c4-99e4-fd41de4c0b22,"""RIGHT SIDE OF TRUCK BED""",BODY_PART,277,3,{'BODY_PART': 1}
node:c702b225-265f-441d-863a-caca7810965d,"RIGHT SIDE OF TRUCK BED""",,277,3,{'BODY_PART': 1}
node:4279ebc0-e03b-4d99-91fc-1bcd912bca13,"""RIGHT SIDE OF TRUCK BED",,277,3,{'BODY_PART': 1}
node:41ca23f2-4be9-4c20-bda1-6cbe540976d4,"GATE POLYANNE SUPPORTS""",,377,2,
node:f1bf2f76-7954-4d49-a610-59f4382eacfc,"""GATE POLYANNE SUPPORTS",,377,2,
node:240b3ff5-227c-4cc3-9983-e5afe27e7ba7,"TU INCENTER CHANNELVIEW USA HOUMAGO (UMBILICAL)""",,1850,1,
node:7e6f5dfa-dc2c-441b-bd9f-b097c3fdf04e,"""TECHNIPFMC UMBILICALS INC.""",ORGANIZATION,103,3,{'ORGANIZATION': 2}
node:302c11b6-34b5-4d25-b21f-1349f6820804,"TECHNIPFMC UMBILICALS INC.""",,103,3,{'ORGANIZATION': 2}
node:12158747-016f-477e-9f35-358d4b17ed44,"""MOTOR VEHICLE WORKPLACE ACCIDENT","INCIDENT TYPE""",153,3,"{'INCIDENT TYPE""': 1, 'INCIDENT_TYPE': 2}"
node:fcfd447f-c88f-418f-b72c-016c60348f31,MOTOR VEHICLE WORKPLACE ACCIDENT,,1742,1,
node:f9966ea6-72f3-4a7b-aaab-6e541c811fd4,IP YURIY NAZYMOK,PERSON,1454,1,{'PERSON': 1}
node:611f295a-e6ef-4068-981b-bf1a8a6a969a,ACCIDENT DATE,,97,2,{'DATE': 1}
node:c0c9e21f-8448-402b-8528-2f1010325a8c,RESTRICTED WORK CASE/LOSS OF CONS TODAY,,765,1,
node:dfa29246-10da-494d-9ba7-054170003cdb,"""YURIY NAZYMOK""",PERSON,1172,1,{'PERSON': 1}
node:55aa0045-e67a-439c-81a3-b14a25e956ec,"""DUBAI_VESSEL""","""BODY PART""|>INCIDENT DATE",1040,1,"{'""BODY PART""|>INCIDENT DATE': 1}"
node:f598ca98-db04-43b9-a119-9f3a7ece72de,DU200138766,EQUIPMENT,2428,1,{'EQUIPMENT': 1}
node:fa17fd9d-74d1-4347-8faf-72a96540f6e5,"""SYNERERGI SYSTEM""",<EQUIPMENT,3086,1,{'<EQUIPMENT': 1}
node:7e7b0ba4-df86-48ae-a781-4cbf7fda6100,"""FLATBED TRAILER""",GEO,2292,1,{'GEO': 1}
node:e1fd2b53-f916-4a00-a388-6446bbb826e0,"""BMW CAR""",BODY_PART,1652,1,{'BODY_PART': 1}
node:f7c16909-16c5-42f5-af8a-874d96389919,"""DP WORLD LIMASSOL ITV OPERATOR""",,1491,1,
node:fcd1eeec-2807-4e79-9842-19251ac29b86,"""DP WORLD LIMITAS COMPANY ITV OPERATOR""",,2301,1,
node:3c728a9a-f52d-4812-9759-0aeec64dbc60,"""SYNERGERI SYSTEM USAH""",,2673,1,
node:b3eb4f11-b352-40d4-92eb-348ad28b5753,ATLAS PROJECT,INCIDENT_TYPE,1563,1,{'INCIDENT_TYPE': 1}
node:acda0fba-6b06-4d2c-bb39-77d21ed2b4c1,FRAMEWORK REGIONAL CORP.,ATLAS PROJECT SITE,1139,1,{'ATLAS PROJECT SITE': 1}
node:f73c8a26-1ca2-44ce-8308-2325f2e7af46,BUTACHIMIE,PERSON,1749,1,{'PERSON': 1}
node:ce81b70e-59d8-4966-a471-7df98044c7f6,CHALAMPE,GEO,1729,1,{'GEO': 1}
node:45f2b105-bb9f-4156-b9c1-4b86f42a250a,ATLAS PROJECT SITE,LOCATION,2574,1,{'LOCATION': 1}
node:069a62d7-3560-4a75-91db-79fd8efd53a5,<BUTACHIMIE'S LOCATION OF THE INJURY_TYPE:EQUIPMENT AND BODY_PART,,1411,1,
node:b0670e62-26b4-4891-98fb-75cd09bb8367,"FIRUZABADIDENT DTFTOREXPERTS - AURELIANI AND BODY PARTNERS, INCENDESTIMENT TFRAME 9/><BODY_PART-3.0)","""ENTITY""",1385,1,"{'""ENTITY""': 1}"
node:989dcc5e-0a7c-4121-b692-24553dec8674,"""FAC_YAMAL_LNG_PROJECT_SABETTA_20180425_CONTUSION_RIGHT_RIB_CAGE""",INCIDENT_TYPE,1511,1,{'INCIDENT_TYPE': 1}
node:0ccc31e3-b8bd-4a50-8088-9903c33244cb,"""SAMBAETTA_EQUIPMENT_RIGGER'S WORKPLACE IN SABETTA, RUSSIA.",ORGANIZATION,2646,1,{'ORGANIZATION': 1}
node:c8eaf400-c3b9-43f4-91fb-2295fd8a3bb7,"""ZSCEC CSA""",ORGANIZATION,1035,1,{'ORGANIZATION': 1}
node:a56ae836-e957-4464-9a66-e5f84a345c7d,"""SHANGHAI LIANHENG ISOCYANATE CO., LTD.""",ORGANIZATION,1415,1,{'ORGANIZATION': 1}
node:a566d768-72ac-44c3-a49d-514e02b2b3af,"""066252C001 - HUNTSMAN SLIC HCL RECYCLE PROJECT""",INCIDENT_TYPE,1449,1,{'INCIDENT_TYPE': 1}
node:b8132777-ea6b-4724-bdeb-ec06d5a0488a,"""HELPER TRIP OVERDURKE BATAGLANI""",BODY_PART,905,1,{'BODY_PART': 1}
node:e6c8312c-796a-4c83-b0f7-62bf95934d69,"""EQUIPMENT USE OF PLATE CLAMPS""",,2925,1,
node:71a0f1f0-5248-4bee-92dc-757add2074e8,DUPLICATE CASE,INCIDENT_TYPE,1489,1,{'INCIDENT_TYPE': 1}
node:e9c2e515-d478-47f8-9638-446eaaa71be9,FINANCIAL IMPACT,INJURY_TYPE,72,2,{'INJURY_TYPE': 2}
node:da5a66ca-9ef9-48fe-aa3a-b202c99d01f4,SYNERERGI SYSTEM OF RECORD,,1681,1,
node:27d08d01-27aa-46dc-9fc3-5e525c469692,")(ENTITY_TYPES, SCORE-AND-STRENGTHS LIST - IKAPIQO",,3078,1,
node:1ebf17a4-1137-4044-b500-18bd1307ca97,"CASEN WAREHOUSE EQUIPMENT (3) - BROKERED BY NUSAJAYA, MALAYSIA'S CENTRAL INSTITUTION A IS ON ITS OWN HOSTURE/PROJECT SPECIFIC CASE_TYPE=N/AURGONSAMULEKHANY INCENTRED TO BE IDENTIFIED AS AN ACCIDENT",CENTRAL INSTITUTIONZONE,963,1,{'CENTRAL INSTITUTIONZONE': 1}
node:6411ed80-0268-403e-a761-7818a2cd961c,TEMPORARY EMPLOYEE,BACKYARD,1882,1,{'BACKYARD': 1}
node:f44f8be2-0c40-457c-a710-86e6316a6c00,BACKYARD,LOCATION,3395,1,{'LOCATION': 1}
node:012b5d40-1b20-428a-9c70-ceee319bc9e2,KNEE SCRAPE,INJURY_TYPE,2309,1,{'INJURY_TYPE': 1}
node:ddf2b547-a19a-4696-8747-df011db03061,TEMPORATE EMPLOYEE,,1261,1,
node:3237b192-19e8-4eba-8e84-e8ed4c70b46b,TEMPORA OCCENSE CENTERLIMITED INCIDENT:INCIDENT WARNING-TYPE,"""VESSEL NAMELY, 59)TEXT:THE ENTITY DURKE BATAGLANI WAS THE LEFT KNEE AND IS ON THEIR WAY TO REPORT AS A VESSEL_DAMASCUS (N/A4/2 - INJURY FROM ODESSA SERVICE BASE AT TG'S NA",2826,1,"{'""VESSEL NAMELY, 59)TEXT:THE ENTITY DURKE BATAGLANI WAS THE LEFT KNEE AND IS ON THEIR WAY TO REPORT AS A VESSEL_DAMASCUS (N/A4/2 - INJURY FROM ODESSA SERVICE BASE AT TG\'S NA': 1}"
node:f91e83b7-e179-4c6a-9d2a-6062373850c8,"""FIRE AND EXPLOSION""",ORGANIZATION,2016,1,{'ORGANIZATION': 1}
node:c5235ed6-a398-4d08-afeb-bc84675ba050,"""WELDING SPATTERS""",EQUIPMENT,2263,1,{'EQUIPMENT': 1}
node:3df43c02-0f2f-41b6-ad33-a95be3272863,"""3 INCH SPROUT SUPPORT""","""WELDING SPATTERS""",1357,1,"{'""WELDING SPATTERS""': 1}"
node:4c058536-2887-40f7-a8db-59d99718d4b8,<TOKENTRY DATE: [NEAR MISS - WELDERING SPATTERS_034135C002>BODY_PART,"""WELDING IN THE LOAD OF MISSSES/PERSONALITY ORGANIZATION""",2373,1,"{'""WELDING IN THE LOAD OF MISSSES/PERSONALITY ORGANIZATION""': 1}"
node:01fb0bbf-5637-42e3-b125-3bd75e93fb2e,CLOCHIN TERRACE,"""WELDING SOLIDS AND GAS SPATTERS""",1746,1,"{'""WELDING SOLIDS AND GAS SPATTERS""': 1}"
node:bcb71233-cb56-4470-a33e-4492d7f897c2,GRIMSBY BUOY,EQUIPMENT,1074,1,{'EQUIPMENT': 1}
node:438c536c-e5ed-42ea-84bf-d1f1c0a38f2c,"""KARISH FPSO PROJECT""","""ORGANIZATION""",1056,1,"{'""ORGANIZATION""': 1}"
node:bb1788fc-4c2a-4b55-a21e-10b0ed908200,"""ENERGEAN ISRAEL LIMITED""","""ORGANIZATION""",1377,1,"{'""ORGANIZATION""': 1}"
node:f7e68848-aa32-4a75-b0ea-1c4682a321f9,"""BLK ADC AREA AT HULL SHOP 6""","""LOCATION""",2264,1,"{'""LOCATION""': 1}"
node:d53acb0a-3ae0-40f5-a26e-a03b3230087c,"""INJURY - CUT INJURY""","""INJURY_TYPE""",1656,1,"{'""INJURY_TYPE""': 1}"
node:badd26dd-2823-48f1-bea8-9d3f51e54787,"""LEFT WRIST""","""BODY_PART""",2792,1,"{'""BODY_PART""': 1}"
node:10c63dc1-3530-4f78-8c4d-43b4ba6c020e,"""4'' GROINING MACHINE""","""EQUIPMENT""",3074,1,"{'""EQUIPMENT""': 1}"
node:08f7ab71-664f-4222-b3e7-eb7e9bb4da0b,"""TECHGLOBAL IPO EXPERT GROUP""","""ORGANIZATION""",1034,1,"{'""ORGANIZATION""': 1}"
node:c25d7496-a778-4979-a696-5c72901b8311,"""VISION HOLDINGS RESEARCH DEPARTMENT""","""ORGANIZATION""",2918,1,"{'""ORGANIZATION""': 1}"
node:7ee8412e-6ca3-44ac-9dca-1c8766c4f3bf,"""TECHGLOBAL'S PREMIUM SMARTPHONE MARKETSHARE DATA""","""DATA""",1701,1,"{'""DATA""': 1}"
node:efd46801-522a-44bb-9a21-001b27a08a10,"""AURELIAN HOSTAGE AGENTS COMMUNITY""","""ORGANIZATION""",2117,1,"{'""ORGANIZATION""': 1}"
node:39a0c280-9be5-45d5-8c77-2a08c246bd5c,"""MEGGIE TAZBAH ENVIRONMENTALIST FORUM""","""ORGANIZATION""",1300,1,"{'""ORGANIZATION""': 1}"
node:14ed89e2-61d9-4409-ac29-a7a1c2251432,"""FIRUZABAD HOSTAGE NEGOTIATIONS OFFICE""","""ORGANIZATION""",3276,1,"{'""ORGANIZATION""': 1}"
node:accc8bd4-443f-4ed7-94d9-3429f2595dd2,SKANDI CALEDIA,ORGANIZATION,1731,1,{'ORGANIZATION': 1}
node:bd2c0e4e-015e-42b0-93d2-000b645d196e,BARH ESSALAM PROJECT,PROJECT,80,2,{'PROJECT': 2}
node:a661492e-5c2e-497c-942f-f5c3448af202,CONTAINER,EQUIPMENT,1137,1,{'EQUIPMENT': 1}
node:f42846c2-3b19-4646-845f-54dbe9cdb656,CRAFTY CALDONA CO.,ORGANIZATION,2418,1,{'ORGANIZATION': 1}
node:9565fdc7-1e73-4802-9a10-2c5e79ff0cd0,"""OVERHEAD CARNES COLLISION""",INCIDENT_TYPE,948,1,{'INCIDENT_TYPE': 1}
node:1f8298ab-55f8-4718-9c29-6bd9b52161cc,"""20T OH WORKSHOP FKIA BASE 2 LUANDA ANGOLA""",LOCATION,1538,1,{'LOCATION': 1}
node:71ff71ff-d3c6-467b-88fc-d8e77dff3e51,"""100T OVERHEAD CARNES COLLISION FKIA BASE 2 LUANDA ANGOLA""",INCIDENT_TYPE,1342,1,{'INCIDENT_TYPE': 1}
node:2492ce10-51f0-42df-9ca9-9bbe718e3591,"""TECHNIPFMC CLIENT FKIA BASE 2 LUANDA ANGOLA""",ORGANIZATION,2931,1,{'ORGANIZATION': 1}
node:a866fcd9-d01f-49ce-a9cd-92b86c4f827d,ACCUMALAROR,EQUIPMENT,2174,1,{'EQUIPMENT': 1}
node:69b51cb6-a2a3-4e83-996a-c2670bb1335e,DONOTENTERSIGN,BODY_PART,1070,1,{'BODY_PART': 1}
node:9882a194-d756-4887-9c97-42826c37f49c,NO SPOTTERCASE,INCIDENT_TYPE,3443,1,{'INCIDENT_TYPE': 1}
node:0555c3dd-3427-4f55-be9d-aad52bf3008b,ODESSBASE,LOCATION,3304,1,{'LOCATION': 1}
node:6e87011d-ecd2-42ae-bbc4-5482e6a9086b,NORTH AMERICA,GEO,2808,1,{'GEO': 1}
node:a1ff4baa-573c-4e46-8761-6f618a6b9c6b,6/12/2019,DATE,46,2,"{'<DATE': 1, 'DATE': 1}"
