id,label,type
node:f2e51da6a97faa39,However will exposed,entity
node:c0bb163f19b76d51,will exposed during Lockdown test of Hanger,entity
node:88760f9122b778cd,"will exposed to 11,000 psi during Lockdown test",entity
node:f257a7545200d7a8,"However will exposed to 11,000 psi",entity
node:9afaf1e23ad04afd,"However per procedure will exposed to 11,000 psi during Lockdown test of Hanger",entity
node:6ac4c061f6b05ddf,2020-12-16 06:00:00.000,entity
node:afeee26dfc1d9a8f,Miss Test Pressure Indicated,entity
node:d969f948660896f9,Miss Test Pressure,entity
node:a1d5e6900b69f877,701133,entity
node:e807a0f96f1e390f,Miss Test Pressure Indicated In Procedure Above Equipment Maximum Working Pressure,entity
node:7e59697e3fa6d55a,2020-12-16,entity
node:2d145eafd2204989,TFMC300,entity
node:1c9b29e3bcdcff15,Assembly Technician,entity
node:6cac66e1cf21e403,2023-01-05 00:00:00.000,entity
node:69c09bbff4c41047,Electrical wire,entity
node:9c8515d6f10bc320,electrical power plug,entity
node:664e4feb600d5998,power point,entity
node:3d2204cb7d3eec61,power plug,entity
node:50f23a52c07db1ee,proper electrical power plug,entity
node:cd62dbc3a0474123,proper power plug,entity
node:65bfa2b35e6d023d,Manufacturing-Outsource,entity
node:b9cc52b3907411d3,2024-09-30 05:00:00.000,entity
node:51d08e0962a23e58,Chip Hopper Overflow Hazard,entity
node:56fae339ee248b0f,sling,entity
node:abccbb8a987e6543,has used,entity
node:f512a50a7d6fbec4,Soft sling,entity
node:612a073c3eb64717,2023-08-14 10:19:00.000,entity
node:5611f85e0202d8f4,2023-08-14,entity
node:32e9a2036d06dff0,office windows,entity
node:6b3564e5b839edef,diesel generator,entity
node:65633f7ecd3a9737,Friday morning,entity
node:9ad1aa62677d1c1e,2023-05-12 08:15:00.000,entity
node:cd7c0c3cb28f395b,Engineering-Machinery,entity
node:899bc472a808250c,2023-05-12,entity
node:0ab58e7301316990,2023-08-09,entity
node:8cc277017b38fd55,2024-05-26 16:57:00.000,entity
node:eba5e9ebe8fa00d8,forklift door # 8 at Odessa Service Center Shop,entity
node:fbb9e81263c5869d,bottom of Bay door,entity
node:dc0330ba7d5e0a31,Bay door,entity
node:e0352825f3035070,three quarters,entity
node:ed86f61e5866c5e3,Large Forklift,entity
node:57afaf5714f79c9c,2022-04-19 04:00:00.000,entity
node:1d565e0fabe00356,Forklift impacted Overhead door,entity
node:31da6051a21db3fc,Forklift Overhead door,entity
node:5b9f7cfffaa91752,2022-04-19,entity
node:ceea7e343d8600ff,main crane 's tugger wire,entity
node:cb66be91cf57be71,lowering of block,entity
node:fcdac58642e1d3fe,main crane 's right tugger wire,entity
node:91c164e76b9aba31,lowering of main block,entity
node:ffa8750e1f186e7b,main crane,entity
node:0d75e0e1b13e7e08,right tugger wire,entity
node:1c12e490f1884b5e,crane 's right tugger wire,entity
node:786ab6d1ee9501ac,block holdback,entity
node:da9adea2828e4631,lowering of block to deck,entity
node:1e3f7341f95396d9,crane 's tugger wire,entity
node:8be6504c3dc9c17c,lowering of main block to deck,entity
node:f251bd059feedaeb,lowering,entity
node:fe7f35d5f698e746,What appears,entity
node:39bb16d21c49bbbb,constant tensioning to tensioning,entity
node:d9010a19ee99e5a5,constant tensioning to manual tensioning,entity
node:f90ab824795b9a01,tensioning to tensioning,entity
node:5bdc32750f17f558,tensioning to manual tensioning,entity
node:b7e743e159aa9c2d,constant tensioning,entity
node:01403fd72a1e833a,tensioning,entity
node:4d1937ec0d559bb7,main block resulting,entity
node:05c961f7062a7771,block resulting in overloading,entity
node:e0facf42e859ec33,block resulting,entity
node:b80cee1b14ec6a44,main block resulting in overloading,entity
node:94b7e40d32546756,main block,entity
node:d51b3a244775e6e8,block,entity
node:66977437a06e2f59,block resulting in overloading of wire,entity
node:cc349a8fa26e6bf4,main block resulting in overloading of wire,entity
node:3c949e0b2901b130,tugger wire,entity
node:a8a6733238a4df7c,secondary tugger wire,entity
node:9610f18a3bf76cd5,approximately 40 feet,entity
node:6b06bf6cd8110409,approximately 40 feet in air during failure,entity
node:b2650e631758db1c,approximately 40 feet during failure,entity
node:2b116dcf22c489f8,40 feet,entity
node:c66935c1aa24e81a,air,entity
node:b6acf99d300e6a2c,approximately 40 feet in air,entity
node:2879e6b1a300be3a,2024-02-11 19:20:00.000,entity
node:b5fec3c2f17c3fd2,Tugger Wire Failure,entity
node:2e37da9a926223d3,Beacon Winterfell,entity
node:9db701d37b5273fc,FELs,entity
node:ad38d4320c9e7189,south corner at spoolbase,entity
node:4be73a9370371927,traffic incidents,entity
node:ad483c0f309bfdfa,public roads,entity
node:18f90aa084789771,2025-08-12 08:30:00.000,entity
node:c13d7ebf6f9fbb42,FEL,entity
node:c86c668fed7cea9a,2025-08-13,entity
node:5adc91bf56f7124d,package,entity
node:d9099df720777817,Skid,entity
node:2798378064ceb3b8,unknown package,entity
node:607a62b94f34bdaf,unknown package taped to frame,entity
node:87e29036a11d2cec,unknown package taped,entity
node:951cb3cc3c730d72,package taped,entity
node:0b51d28fee85bee0,Mongstad,entity
node:55982f945493a174,package taped to frame,entity
node:3b1c8261291216c5,package taped to frame on skid,entity
node:0d1a7e55410e0a39,frame skid,entity
node:1ec5a767b67e4d06,During control at base observed,entity
node:a92c1c651523e655,Load carrier,entity
node:d19f1a1ba02e07af,quarantine,entity
node:fa87d2c52c4ec4a8,stop mail,entity
node:652bf52a20c025d3,2022-10-03 08:41:00.000,entity
node:0d536326c547511f,Oseberg project,entity
node:af80edc13378cd74,Oseberg Vestflanken 2 XT,entity
node:db6d36c1073d3205,2022-12-20,entity
node:1eab6eeafd21c0d8,2023-02-22,entity
node:1bcb6e4b1ee11ac5,FMCKSubsea,entity
node:45df2bee359e642a,presa ao gato,entity
node:9a617f7cdbe7e3e3,moitão,entity
node:746f9d1cff7221f6,PSV aguardavam autorização em área abrigada para aproximar,entity
node:4bf6135c2269968a,contentor,entity
node:96b865b0dc4ebe90,eslinga de extensão,entity
node:7fdf254e05694e2d,2022-09-22 12:00:00.000,entity
node:3e3f99d3a894ba6d,Desprendimento da Lingada,entity
node:6208e31b72f4427b,OS 006000651658,entity
node:c5c3ef33b2f09e8e,2022-10-13,entity
node:0ac31dc361ca2b39,chuva intensa,entity
node:5aa0e00a6780476d,últimos dias,entity
node:3314ede88611505f,se colocar controle,entity
node:e5d3fe6f0b41c58e,dentro contenier molha ele todo podendo causar prejuízo ao equipamento,entity
node:da92a5845bb4d9ee,hastebier dentro contenier molha ele todo podendo causar prejuízo ao equipamento,entity
node:050361df00c67285,2024-12-09 11:00:00.000,entity
node:d18b45259d42259b,Contêiner de ferramentas,entity
node:6b59d549c1470b44,2024-12-23,entity
node:888ba8e4720d3de3,gate valves,entity
node:88d808278679f3b3,employees finger on his left hand,entity
node:7d8919ecbe3cb979,employees middle finger,entity
node:52067ed4854b1ff3,employees middle finger on his left hand,entity
node:702f66e94616202c,ratchet of tie,entity
node:8398a2a07285374b,employees middle finger on his hand,entity
node:35e4dadf106377bd,employees finger,entity
node:82714911ba69e280,employees finger on his hand,entity
node:26e0692cde1b8d69,tie,entity
node:cbfed24a42f26f5d,2021-04-17 05:00:00.000,entity
node:e65a4750b9490853,2 ratchet,entity
node:2316df56a69d4317,2021-04-19,entity
node:a817abf1152fc3f2,can forgotten,entity
node:31a1410421a926a4,hence can forgotten,entity
node:aed8a21b58e981f3,Basket access,entity
node:c96c482d8730b66d,its limitations,entity
node:d72b6dc111c4b7e4,2023-03-25 12:08:00.000,entity
node:96a3bd1fd2f00e8f,TTS Crane Crutch,entity
node:8cb04134a0535dd1,016170A002,entity
node:ac7ff4673eba1b1f,2023-03-25,entity
node:0921ad459a50e719,2018-07-01 05:00:00.000,entity
node:ef921cd59a292a20,drawing/study,entity
node:25bbd9b2a1fd0fb3,Cedric,entity
node:053ff55b450ac7e4,Hot work By Cedric,entity
node:64a1e25a2a597a61,work By Cedric,entity
node:76336737283cdec1,paint store,entity
node:db9c28a76c92698c,2018-07-01,entity
node:32c1e6dc7d5926b8,HAZID,entity
node:daf3478eec421988,2025-06-05 18:57:00.000,entity
node:bd97df1f3a8b2152,Coral,entity
node:928d6e04b87dd261,Atlântico,entity
node:bc999f36e78283a9,2025-06-05,entity
node:c5d64b7c077593db,corner on shop floor,entity
node:c660adaad244a17c,critical sealing face,entity
node:49b0534a1ea2b7cc,now fully tolerance,entity
node:218f0433b2f47ccb,sealing face,entity
node:99f55c52e125b3e7,has re-machined,entity
node:f9fc8fa5db4ec6a1,has re-machined over weekend,entity
node:8767df9f12b23459,fully tolerance,entity
node:1892b1d96b790f50,now tolerance,entity
node:fd1423f8cdb18ee4,critical face,entity
node:75d94e4b5bbbc42c,spec,entity
node:94c3b76251d314f8,has re-machined internally over weekend,entity
node:93d9c7f1d054393f,tolerance,entity
node:79460cb49cf47c11,has re-machined internally,entity
node:1090295dad55cf6d,NDT,entity
node:697866ea6e135aab,has dressed,entity
node:46b1e1193f26d44f,has dressed back,entity
node:b8377d0cbb1ac189,2023-11-10 17:10:00.000,entity
node:eefd4545375bc4b7,Non-TFMC owned,entity
node:99dc7580275a4ae5,owned,entity
node:2a7dc255aa639348,YELLOWTAIL FLEXIBLES-PO4,entity
node:b0b11a9800fdec2f,FREUDENBERG FLOW TECHNOLOGIES LIMITED,entity
node:f78a5e0590836253,2023-11-13,entity
node:3e8444811c4c95bb,ventilator guards,entity
node:46d88dba14d903fe,totally dirty,entity
node:db10d1556a5053da,dirty,entity
node:839688c0072c3d1b,2022-02-01 12:46:00.000,entity
node:73ce29c987b9331d,2022-02-01,entity
node:8b892dd9c97fe42d,flare line,entity
node:aaa7f58b84cd9e4d,accidentally sent,entity
node:912d2785934c8b40,separator,entity
node:9bf7cba8502cfb8f,then normal,entity
node:f39c8a0cb3aed98a,higher normal,entity
node:b4ea468ae9edba35,higher then normal,entity
node:2fa8cf97ddcd51af,retention time,entity
node:5c24de51df45bc9a,tank,entity
node:94d51493fbaa2a9f,oil level,entity
node:bcd5449c0d4d01de,rising,entity
node:8d2c682e762b4869,help,entity
node:3f955c9a66ee066f,opened quickly,entity
node:a9ada3a3a21ca1f7,opened,entity
node:48e48132e60939dd,when opened quickly,entity
node:89622eb37f6c37f9,opened too quickly,entity
node:6dabf5f3598ba879,when opened,entity
node:848522c6ab550ea2,when opened too quickly,entity
node:47610836e60140b2,10x2 fire,entity
node:a3870e6a57193645,small 10x2 fire,entity
node:3d835f0a9e540d5e,safety protocols,entity
node:9057f4cea3951703,drained,entity
node:465489b377f758e0,2022-04-10 19:15:00.000,entity
node:bc3186af9fbd5508,Oil in flare line,entity
node:cc05bcbffa772f81,revision process enter at base 1,entity
node:edbcee01613327a5,revision process of access system enter,entity
node:85c8ea22f91d7a7b,revision process of access system enter at base 1,entity
node:7fa2e5b8c0c53ce6,revision process enter,entity
node:a2b49f5d3a9d5100,boom gate,entity
node:8e5bbb348e446c19,base 2,entity
node:aa39e183df465992,2024-06-03 07:32:00.000,entity
node:6618aad2c0ad0720,Janitor,entity
node:f6d164bb20722a83,his brush,entity
node:34b625fee1d68c56,site modification,entity
node:00f8e33c401fe92c,previous site modification,entity
node:7a36b6a8ddb496a0,cut form,entity
node:388318180a850150,small cut form,entity
node:6b40d41f9e49504d,cut form on his head,entity
node:ff0d9d3d98ca2934,small cut form on his head,entity
node:ba95fbd3b3526620,clean,entity
node:6449e24090f4a35f,2022-04-01 05:30:00.000,entity
node:752cc9fe56c4dc7f,ANDRON CONTRACT SERVICES LIMITED,entity
node:fec5d6c35053f02d,2022-04-01,entity
node:12a8d671870a2e15,2022-05-02,entity
node:23cb2cececb852eb,where cert,entity
node:b92cd1de3c1824b9,cert,entity
node:7369e0f83163a829,2023-05-10 13:55:00.000,entity
node:42e2d7154eeaba02,S05,entity
node:d9f85e54b26d6bad,Purge Kit,entity
node:2ec9f36ba9f68208,Comp Fill,entity
node:faff1657307b4b79,2024-09-18 19:10:00.000,entity
node:23587145ec08543d,área de pintura en mal estado,entity
node:53f198f06142a53e,rejillas área de pintura en mal estado,entity
node:dd32f8becd69ce42,2024-09-18,entity
node:1883536e4c9de4f1,40 kg,entity
node:612e7b46aa3c7fa3,July Wachs cutter guide bar,entity
node:777daa1dd38ec19d,return vessel conditions,entity
node:494ecb81af3af9cb,salt water,entity
node:ec5502d2147375e8,return vessel Environmental conditions,entity
node:0aa42cd47d56f3c6,Wachs cutter,entity
node:f1b617f5e131d7d2,messenger line,entity
node:46c0ff1c93ddc223,recovered to work station on main deck,entity
node:67b2dc8708dcb57f,recovery to work station,entity
node:9c0f3bced26905ab,recovered to work station on deck,entity
node:41b4830c2b80beaf,guide bar,entity
node:c7444e1a68c0c510,being missing,entity
node:ea3b05c9448d32cc,its cut,entity
node:690c46aba42fc7d3,recovery,entity
node:12e843ba43b036d1,work station,entity
node:208e2f4837ce9a88,have informed,entity
node:8e05757d70b74b4d,Wachs cutter scope,entity
node:c718a78db209279b,environmental event,entity
node:80bc78a7f4b57ae5,distance of travel,entity
node:0c94bc79ca80052c,distance between worksite mini,entity
node:6d9ef2f283231bae,distance of travel between worksite mini,entity
node:78929650f89efccc,potential of event,entity
node:6e933e97051e3aea,average value of 7.85 g/cm ³,entity
node:cddbd00f225b361f,average value,entity
node:438c27e85116b03c,value of 7.85 g/cm ³,entity
node:c22a6686ea1e505a,calculation,entity
node:9c61e870909a8c49,buoyancy effect,entity
node:94d6d05dc77c467d,considered,entity
node:4dde1cfc6fc5e050,Seawater,entity
node:7203357e94d822aa,density of around 1.025 g/cm ³,entity
node:4f852d0246aa7f9c,density,entity
node:6f92107a6d77f66f,its mass,entity
node:f39ab1768a53f4ce,its mass multiplied by acceleration,entity
node:5cce9ce35adb1a6d,equal,entity
node:f50c09c8f8c4edee,its mass multiplied,entity
node:f925ae7519e1bf60,2023-07-25 00:30:00.000,entity
node:b5dec40e5ba137fb,return vessel,entity
node:ac0ef3a0cde9ff0b,Claire Ridget Caisson Removal,entity
node:1169a99ebdcc2f7c,BP EXPLORATION OPERATING COMPANY,entity
node:095df8c986f38f95,2023-07-25,entity
node:10c46cc47b745f97,man,entity
node:d3a1598c26f20008,preparation for spooling operations,entity
node:797fcd21fb484843,final bolt,entity
node:e38a6b9eb82a02e6,four bolt packers,entity
node:62a3e858c5cfb287,four umbilical bolt packers,entity
node:28b9feccda2e0307,impact wrench,entity
node:74fa54fb0df4563c,bolt of umbilical packer,entity
node:b5057125d6ff402b,bolt of packer,entity
node:1cdf12462e104280,impact wrench secured onto bolt of packer,entity
node:de471aa674585357,intended,entity
node:c01a1c03406d61c1,impact wrench secured,entity
node:a5588d345f3f3ed0,impact wrench secured onto bolt,entity
node:c7dc63b06b1914f9,operated,entity
node:b37fcdef6a32a4fc,impact wrench secured onto bolt of umbilical packer,entity
node:f894876154811b88,hand on deadman switch,entity
node:e2e6b660807684cd,their impact glove,entity
node:26ca6ab4936869f7,resulting in left thumb of glove detached from remainder,entity
node:333e8fd67bee5b12,resulting in thumb of glove,entity
node:bed5b0cbbe98833a,revolving socket,entity
node:5d6b0d6e7ae934e3,left thumb of glove detached from remainder of glove,entity
node:2ff2f5b1e9948312,thumb of glove detached,entity
node:15b24cc4e38ef1a7,left thumb of glove,entity
node:a72b258c15acaeaf,left thumb,entity
node:1dfec849a5eee85c,resulting in thumb of glove detached from remainder of glove,entity
node:9e5a944e234f5c6b,thumb of glove,entity
node:549dbd95dc91ff28,left thumb of glove detached,entity
node:ce85877d5e8db65a,thumb of glove detached from remainder,entity
node:c725db384c76a213,resulting in left thumb of glove detached from remainder of glove,entity
node:c28ecbc848270b91,thumb of glove detached from remainder of glove,entity
node:80b1e021cdf29b78,resulting in thumb of glove detached from remainder,entity
node:23fb04fce95aea0c,resulting in thumb,entity
node:bf09b6590e3e9d17,resulting in left thumb of glove,entity
node:98497b4a5ffa2076,resulting in thumb of glove detached,entity
node:c5fc7192ad49a3d7,snagged,entity
node:aa3b52479fd2686f,resulting in left thumb of glove detached,entity
node:3761a269456ece8c,resulting in left thumb,entity
node:3122ac418a63e0e2,IP commenced,entity
node:a8a6f36193b91f4f,left thumb of glove detached from remainder,entity
node:35ad235e8cf159a2,Deck Supervisor,entity
node:c114f04b1f0cf8fe,antiseptic cream,entity
node:490fe35135bff8bb,2023-08-15 04:00:00.000,entity
node:9693f6763e15eef0,FAT 20 mm laceration wound to left thumb,entity
node:2d8fc16211db3210,FAT 20 mm laceration wound,entity
node:02394e3bd58171fc,FAT 20 mm laceration wound to thumb,entity
node:c543f23c8c86d56d,2022-02-12 11:41:00.000,entity
node:050958c82bbc584a,2022-02-12,entity
node:051e1dcf2ed35af7,2022-10-03 12:05:00.000,entity
node:2158b2622e3ffc12,mitigação,entity
node:57a966e434f64e5f,descartados,entity
node:3736e49b6dc0fe67,2023-06-12 11:00:00.000,entity
node:02e6d0923cf1a2ea,Acidente ambiental mínimo,entity
node:5eb490fbc238b58a,Acidente mínimo,entity
node:3c477fa4effc4e05,2023-06-14,entity
node:e2e88f499c9d1dff,hazardous chemical,entity
node:830de7d516e2659f,pathway leading,entity
node:e8c046aa5014b5ef,gallon,entity
node:3133bfd98a98c695,pathway,entity
node:73b17ff0d6d5c9da,pathway leading to HAZMAT container,entity
node:984535240048d01e,2024-12-10 11:43:00.000,entity
node:d5dea6281dc7bb89,2024-12-10,entity
node:39e1d8f36d6001a0,Lors du départ,entity
node:87c5a195727dbb8f,le,entity
node:8ae5437636e6985c,2024-11-07 18:11:00.000,entity
node:dae76821fa60602d,2024-11-07,entity
node:285bbedab7b79451,SAV technicians,entity
node:aeeb0db9c3fd0a9e,carousel area,entity
node:29ef77802b20c036,Project team,entity
node:a05fc496cec83504,Fire watchers,entity
node:a1cc2ac9e99a40c3,place above decks,entity
node:42ed2e74b93c5bd1,stoppers,entity
node:d14852067ccd808e,reinstated in place,entity
node:fe0d36abc6394470,stoppers closest to carousel hatch,entity
node:9a86c548e778ed58,carousel hatch,entity
node:158f1cb91ba10b58,reinstated back in place,entity
node:f9e0be53f0595ec8,stoppers closest,entity
node:91be8153fff2b8d6,reinstated back,entity
node:2c7c7faadea438cf,agreed,entity
node:ff902a146d8ed3d7,2024-02-21 07:11:00.000,entity
node:1575744f54f6ccf0,SWA Hot work near carousel,entity
node:d6e920724c087b8f,SWA Hot work,entity
node:d485a4cd26a92467,2024-02-22,entity
node:104b2eb023014f6a,2024-03-03,entity
node:ee0923369be05b0f,repeater,entity
node:258acc7cbee9343b,occasions,entity
node:a7452c14fb080eae,several occasions,entity
node:b5ff5a072bb29538,blown fuse,entity
node:3fac2d94baeec1b4,fuse,entity
node:be62574301d2638d,2024-04-28 05:52:00.000,entity
node:54ba86599ca485dd,Repeater radios,entity
node:680d6cd8464fd56d,MARDAHL INDUSTRI AS,entity
node:e24840557e687118,2024-02-03 17:07:00.000,entity
node:2428f4d86b8ab21e,Rampa de carregamento,entity
node:8ec7c9ff0ce0823d,2023-11-20 03:00:00.000,entity
node:e9714c8de096daac,Não havia,entity
node:56394502d0b49856,em proximidade,entity
node:dcb4c5b518251856,2023-08-28 12:30:00.000,entity
node:dd45356dcc2482e7,Abalroamento em placa de sinalização durante trânsito interno,entity
node:0ef5dbb7a609180b,Marine Deck crew,entity
node:9973636e07c1d10b,painting operations,entity
node:abb840304a94816a,aluminium,entity
node:d9858f67a5a77545,used aluminium,entity
node:7f9cc190507ff91a,can job,entity
node:32a83a7d1575d25d,lid,entity
node:f24c8148f3f3de2f,IP 's gloves,entity
node:dccb6515de191231,edge of lid,entity
node:55966e4a2b2db870,sharp edge of lid,entity
node:1dd800b252c25bd3,sharp edge,entity
node:1ddef48564524745,knuckle on IP 's left hand,entity
node:b5e23a80c69813ed,laceration to inside of middle finger,entity
node:a61ba8d2e7560c1e,first knuckle on IP 's hand,entity
node:52fa54b0e751210a,first knuckle on IP 's left hand,entity
node:355e450b4d219a20,laceration to inside,entity
node:59948bc5ba17e47d,knuckle on IP 's hand,entity
node:5d61c5a994061131,laceration to inside of finger,entity
node:29414a237cdcc6ce,sutures,entity
node:9bc92233b6d2856b,cut followed by dressing,entity
node:dd9c924d6ce3ce37,cut followed,entity
node:80d4bb9a7ac240e5,will conducted,entity
node:317c5370a742f141,recurrence,entity
node:65e02ec3596c66a2,2022-02-02 03:30:00.000,entity
node:ec60c1fe59175647,081105-KGD6-MJ1,entity
node:1bd54b25de461501,montagem,entity
node:71666a243077ff20,mangote,entity
node:e196deb2ed25f017,2023-12-06 16:30:00.000,entity
node:0ae3e6b112a19739,Simulado,entity
node:ed34ae0fde360fcd,Melhorias identificadas durante,entity
node:1bae69a6f3f9f67f,o simulado,entity
node:094774ad98198bd1,plano de emergência individual,entity
node:786ab9eb92e45ca8,064410T001,entity
node:f9d0695dc184cda4,2023-12-19,entity
node:f5ee66b177540e4f,2024-04-04,entity
node:8d41a025de62bc35,ISO tanks,entity
node:063c6416382eff54,wire rope,entity
node:15d570c2262bb6eb,way of trucks,entity
node:70ced876d39d9179,2023-05-09 15:00:00.000,entity
node:2814a04ebcc8b27f,his right finger,entity
node:80d9b17686538ecb,his finger,entity
node:5d05b038a9215f01,his middle finger,entity
node:519a75f1cfbf8e68,contact with blade,entity
node:1ee90509fffda9da,cold cut,entity
node:4457b4c0369b5a6f,his right middle finger,entity
node:15749fe82231597e,blade causing,entity
node:0c1f30696daaa3b9,strip,entity
node:bc8c8e8b8202ca36,cook,entity
node:be52cf969202f820,sterile strip,entity
node:654d48097534c6e4,refeição,entity
node:23e95a15f911f159,turno da noite,entity
node:2edb0cad0ac263eb,Às,entity
node:9f71e55666300a5d,dos cozinheiros,entity
node:ae41673b223ca523,2025-05-23 11:48:00.000,entity
node:e1ac5de2cf9755c1,FAT,entity
node:accba34e83e73fc5,300232C001,entity
node:aa172003f3b7986d,2025-05-25,entity
node:e2fdeac0d0c8c623,crew notice something,entity
node:fe630fb84e836f97,emergency stop button machine,entity
node:399ea636341ad535,Top roof,entity
node:1ee44532ae2b2184,dented,entity
node:aeaffcd961a6a666,roof,entity
node:f38b8854f414ef0a,2 stopper,entity
node:5bba7870d9c8efd3,good condition due,entity
node:d568343561810968,2023-07-21 13:50:00.000,entity
node:d742dae1e2ea3d05,Winder/Unwinder stopper flying,entity
node:ab3638b9cac7baa9,Winder/Unwinder stopper,entity
node:e30188fbf0d6127c,cage SP17,entity
node:55a75234767a5937,stopper flying,entity
node:45c6d62d2cfa5e90,stopper flying into cage SP17,entity
node:7f43b5c6cb37e23e,Winder/Unwinder stopper flying into cage SP17,entity
node:0c43678c7139b9dd,stopper,entity
node:ff8ac0c409a02445,ABU QIR North IDKU,entity
node:b416238fadbda9db,diver,entity
node:0a75dea7b2f8a079,2022-03-21 14:00:00.000,entity
node:045815c0baf7bace,Double block,entity
node:1d0b84bf2bc73179,outlet,entity
node:166880e7508dd1a1,ILY tee,entity
node:e826dc2552cfede3,bleed outlet,entity
node:ca359dc804daf623,Double block on outlet,entity
node:9d89d90fca9783fc,block on outlet,entity
node:e8d4b0a5f12a1611,Double block on bleed outlet,entity
node:498d440cdbf5e70c,block on bleed outlet,entity
node:4bf84cb5d53588f3,Engineering-Pipelines,entity
node:079a25adbd463bd7,2022-03-29,entity
node:a543c820bcf9962f,2025-05-08 11:45:00.000,entity
node:fc0f2fbd0d6b8b36,safety rules,entity
node:0a0f779d8765d561,2025-05-08,entity
node:89d9765f21ae5069,Kes Hatton,entity
node:d6c68042be3a5991,storage cage,entity
node:70d2d6de95d2ebd7,SI picking area,entity
node:00acf2ca7459e8c3,SI area,entity
node:9d8f6a227912e3db,2023-03-20 23:10:00.000,entity
node:b94aeaa47d1184a5,collapsed,entity
node:9f69a4b253ea2212,has removed for project operations,entity
node:ba9dd882974f9eb4,has removed,entity
node:5e95a7c5085e0df0,large opening,entity
node:88c7e380854bb73e,great risk falling overboard during transit,entity
node:ca9d1bbd71b90ee8,2024-03-15 13:26:00.000,entity
node:9181d21b5f2a0f30,Potential fall to sea,entity
node:db00a9bbf7d94ab4,2025-04-14 10:10:00.000,entity
node:a6e164d6387c0f2a,2025-04-17,entity
node:cfcd9dbf671d0221,2022-08-15 13:13:00.000,entity
node:b4b86e091d4fba18,HP Testing,entity
node:940605f04baf560f,Composite Pipe,entity
node:b0446ffa8e4ce59b,MAGMA GLOBAL LIMITED,entity
node:59c9ed73297405c0,TFMC719,entity
node:50cdf1a7c89b2f3f,cubicle,entity
node:8517a0449754ab60,female changing room,entity
node:99cd04d284bd738e,2025-05-22 18:31:00.000,entity
node:daabe21cd60392be,TFMC Orient,entity
node:444ac7afb186ba10,works toppling,entity
node:e810b44c88c86e29,TFMC Deep Orient,entity
node:ea5832379244a20c,works for Griffin RTM toppling,entity
node:8ced2b752ad3f731,preparation,entity
node:d0d84839a72a45cb,5 April 2024,entity
node:634b444ecffa1bb1,works in preparation for Griffin RTM toppling,entity
node:da4a1c0f0d8c7db6,works in preparation for Griffin RTM,entity
node:eac513097f861e8a,works in preparation toppling,entity
node:75de000c1b07a6c2,works for Griffin RTM,entity
node:809577ac3c4d8bf4,Friday,entity
node:86bca71faf5fa485,Griffin RTM,entity
node:c2ad7452d5e29e6a,works in preparation,entity
node:7ecc65cedc21385c,2024-04-05 08:20:00.000,entity
node:70cbf36b0d211962,Unexpected topple,entity
node:271d1be065c7b28a,Riser Turret Mooring,entity
node:07eba7020cd47916,RTM,entity
node:597ab66912f81235,topple of Riser Turret Mooring,entity
node:125c1275cd227012,Unexpected topple of Riser Turret Mooring,entity
node:8117567dddc4566c,2024-06-17,entity
node:c4f028b1c82ca739,2022-04-04 17:11:00.000,entity
node:edf5deacae230083,Colaborador momentaneamente se posicionou em situação de risco,entity
node:9cbe4b28d98629a0,Inappropriate behavior,entity
node:2bb7cdb70fb85fdf,finger of his hand,entity
node:4a52ea038e943eac,corner of container,entity
node:f7a6e5dccd1429c3,middle finger of his left hand,entity
node:81b24684a8ce9d32,middle finger,entity
node:df94034376e5215c,finger of his left hand,entity
node:29493f35cd84967d,middle finger of his hand,entity
node:262e4a9125324693,Aproximadamente,entity
node:7838bc97b27bc9e2,causando um pequeno corte,entity
node:47f48d1a5329b48a,• Medic,entity
node:3d4dcc6a71dbbb77,IPs finger,entity
node:572927244f2df877,Steward,entity
node:05bb27be54a03ee0,band aid,entity
node:f8391b0f8992e5fb,O médico limpou o dedo,entity
node:c458bdebfa491fa2,acidentado,entity
node:c37c9028c2a3c643,N/A Os,entity
node:ab243e4ba83a4b19,planejados falharam conforme projetado,entity
node:21ef26e2c31baf2c,preserved,entity
node:22e4fc09857fcee9,2024-02-21 09:00:00.000,entity
node:29a692bcc7ab8c6f,Small cut on finger of hand,entity
node:103ed0024d35dd4e,Small cut on finger of left hand in metal bowl,entity
node:4674b4bbf50898f5,cut on finger in metal bowl,entity
node:493d780c8338fa8b,middle finger of hand,entity
node:5994b009e73bc779,Small cut,entity
node:9f9e0f0c91e80689,Small cut on finger,entity
node:298adb017b9c0ab5,Small cut on middle finger of hand,entity
node:2df167579f2c0899,cut on finger of left hand in metal bowl,entity
node:413f237bfa8d02c3,Small cut in metal bowl,entity
node:a305c2721995a999,cut on middle finger in metal bowl,entity
node:1f9c57ff6f4c562a,Small cut on middle finger of left hand,entity
node:6e5c9569655982b5,Small cut on finger of hand in metal bowl,entity
node:8d5665371b6d12ea,Small cut on finger in metal bowl,entity
node:8eccbde4054df058,metal bowl,entity
node:af4414cb1df440e5,cut on middle finger of hand in metal bowl,entity
node:f7d2b9533783f642,Small cut on middle finger of left hand in metal bowl,entity
node:ec245b47b5329a61,finger of left hand,entity
node:e1115c4fbb288db6,cut on middle finger of left hand,entity
node:3c5dd7177f129051,cut on finger of hand in metal bowl,entity
node:63a45caf770ce861,cut on middle finger of left hand in metal bowl,entity
