incident_id,source,description,target,text_unit_id,relationship_id,document_id
13653,NEAR MISS 13653 - DEEP ENERGY - DROPPED BEARING ROLLER,CAUSED_BY,10M,05e0b637feba376e7e9c7a43ad9d47f2cc50067aa59056a5921d83e21ffe739f806a9ef4c24859b733d5e72049a4c2df3137886bee264a939b4b7a9fc3421876,b67da34e-f687-4ade-afb9-48aecfd222d9,c5b57994684344018599e2e42da629670bff29bcaacccd98dabd18ac5909321ccc76795fb098a2992deebbe7b1e3582834e01fbd3bf79c6ee029563aa67f9966
13653,NEAR MISS 13653 - DEEP ENERGY - DROPPED BEARING ROLLER,AFFECTED,LEFT SHOULDER,05e0b637feba376e7e9c7a43ad9d47f2cc50067aa59056a5921d83e21ffe739f806a9ef4c24859b733d5e72049a4c2df3137886bee264a939b4b7a9fc3421876,f0c36d9a-8d8b-4f69-85fe-441192f7af77,c5b57994684344018599e2e42da629670bff29bcaacccd98dabd18ac5909321ccc76795fb098a2992deebbe7b1e3582834e01fbd3bf79c6ee029563aa67f9966
13653,DEEP ENERGY - 081711C0030 - PORT OF LIMASSOL NEAR MISS,OCCURRED_AT,13TH MARCH 23,1a1b471daec97c78cf97639dbc1b4d92c0222831210ab4cd9973bd19eeb4da82a62bcbe1015f44ac4b1764ff47313430b3e072799b0ed1d88a199366f6fecb27,a9b9bb0a-6122-4219-af67-27af28ddd2e1,c5b57994684344018599e2e42da629670bff29bcaacccd98dabd18ac5909321ccc76795fb098a2992deebbe7b1e3582834e01fbd3bf79c6ee029563aa67f9966
13653,NEAR MISS 13653 - DEEP ENERGY - DROPPED BEARING ROLLER,RESULTED_IN,ALL STOP WAS CALLED,05e0b637feba376e7e9c7a43ad9d47f2cc50067aa59056a5921d83e21ffe739f806a9ef4c24859b733d5e72049a4c2df3137886bee264a939b4b7a9fc3421876,a614c8c8-83eb-42dd-993c-ed3511720ee6,c5b57994684344018599e2e42da629670bff29bcaacccd98dabd18ac5909321ccc76795fb098a2992deebbe7b1e3582834e01fbd3bf79c6ee029563aa67f9966
13653,NEAR MISS 13653 - DEEP ENERGY - DROPPED BEARING ROLLER,INVOLVED,RIGGER WAS LOCATED UNDER THE UPPER WORK STATION ROOF (OUT OF THE LINE OF FIRE),05e0b637feba376e7e9c7a43ad9d47f2cc50067aa59056a5921d83e21ffe739f806a9ef4c24859b733d5e72049a4c2df3137886bee264a939b4b7a9fc3421876,bfab0faf-f628-4dab-848d-3dbb4f221dbf,c5b57994684344018599e2e42da629670bff29bcaacccd98dabd18ac5909321ccc76795fb098a2992deebbe7b1e3582834e01fbd3bf79c6ee029563aa67f9966
13653,NEAR MISS 13653 - DEEP ENERGY - DROPPED BEARING ROLLER,OCCURRED_AT,3/13/2023,05e0b637feba376e7e9c7a43ad9d47f2cc50067aa59056a5921d83e21ffe739f806a9ef4c24859b733d5e72049a4c2df3137886bee264a939b4b7a9fc3421876,77403386-f6e8-41a7-b11f-8c2cd0fc74b7,c5b57994684344018599e2e42da629670bff29bcaacccd98dabd18ac5909321ccc76795fb098a2992deebbe7b1e3582834e01fbd3bf79c6ee029563aa67f9966
13653,NEAR MISS 13653 - DEEP ENERGY - DROPPED BEARING ROLLER,INVOLVED,ENERGEAN ISRAEL LIMITED,05e0b637feba376e7e9c7a43ad9d47f2cc50067aa59056a5921d83e21ffe739f806a9ef4c24859b733d5e72049a4c2df3137886bee264a939b4b7a9fc3421876,86267893-29b8-47c2-8731-4297020e0530,c5b57994684344018599e2e42da629670bff29bcaacccd98dabd18ac5909321ccc76795fb098a2992deebbe7b1e3582834e01fbd3bf79c6ee029563aa67f9966
13653,NEAR MISS 13653 - DEEP ENERGY - DROPPED BEARING ROLLER,OCCURRED_AT,DEEP ENERGY,05e0b637feba376e7e9c7a43ad9d47f2cc50067aa59056a5921d83e21ffe739f806a9ef4c24859b733d5e72049a4c2df3137886bee264a939b4b7a9fc3421876,a7252a3a-c931-42c3-80ff-4c4751d3aaff,c5b57994684344018599e2e42da629670bff29bcaacccd98dabd18ac5909321ccc76795fb098a2992deebbe7b1e3582834e01fbd3bf79c6ee029563aa67f9966
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,OCCURRED_AT,"APPROX. 0,5 METER FROM THE FLOOR",723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,e2b9dd7b-f393-47d6-a211-f6d07e3b955b,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,OCCURRED_AT,APPROX. 2.9 METERS FROM THE FLOOR,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,63d20187-c3c8-4568-9be1-d840e2af86bf,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,INVOLVED,WAREHOUSE TECHNICIAN,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,42d0768f-d5bb-4150-ae63-11b9901d0cf1,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,LIKELIHOOD_DESC,OCCASIONAL,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,b76086bd-9116-41bb-a869-fd1ac9d7f93a,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,INVOLVED,EXPOSURE TO ACTIVITY BY LOCATION (WORKPLACE),723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,01f5d737-0fff-4ccc-8c02-1771e4a01e9b,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,RESULTED_IN,SIGNIFICANT,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,134dadb9-5f59-4cee-b6c7-d97eddf836a0,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,INVOLVED,INJURY/ILLNESS,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,7ebfc6f3-6c6c-4410-b01c-4e814dbf1703,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,AFFECTED,RIGHT SIDE HANGING A BIT HIGHER THAN THE LEFT SIDE,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,6850f862-517f-410c-88d4-58f53b0bfd3a,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,INVOLVED,NO PERSONNEL PRESENT NEAR THE GATE WHEN IT FELL,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,feae7542-0415-467f-96c0-4a5ef05f1f8e,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,CRITICALITY,16.0,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,d46a77c7-e413-46cb-8a72-7cf0b2c31234,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,INVOLVED,VISUAL DAMAGE TO THE GATE (INSPECTION WILL BE PERFORMED),723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,c1e6f917-4dd6-449b-b289-d7589fe8f330,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,OCCURRED_AT,3/17/2023,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,13c70355-adb6-46bc-9a33-27f6262e3d30,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,INVOLVED,FMC KONGSBERG SUBSEA AS,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,a1bd3ba8-7446-41e9-aeff-69406288c275,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,MITIGATED_RISK_COLOR,GREEN,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,15414f09-184b-495d-8536-6f7ada5cc5ee,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,OCCURRED_AT,AGOTNES FACILITY,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,17788362-b0a0-490a-863a-b2a6311fabd6,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,MITIGATED_RISK,8.0,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,90b3ab80-9f4d-4aaf-80ec-802fa26280b0,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,META_FACTS,INTELEX,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,4c2cebaf-5a6e-4b62-80aa-ba865d2ad53e,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,INVOLVED,HALL E DO GATE FELL TOWARDS THE FLOOR,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,ea343a7e-12c5-44f3-96e1-cb874b72e752,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13678,NEAR MISS 13678 - FALLING GATE NEARLY HITS THE FLOOR,META_FACTS,YELLOW,723640e279fb7ef8840ba3c017938256d04ded9fba550d9444843f78e080bf029614d6421aa3aa5b7093693f169df016fdd896bff41b70254c8edf20f4acf47f,08d22976-8729-4387-9c20-a35ee34c3b10,9245eb3ad735ac6e1638c4654e9eb00076bf2aa8f5f071712d9253c49a8cf393764ec91717f246e831cdb732793fe1a7c89f4eb0dcea71fa95ea7ebd7562c19d
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,INVOLVED,FURTHER INVESTIGATION,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,7b60a921-7292-4468-b7a4-423940007d5b,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,REPORTED_DATE,3/21/2023,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,3847c6e4-1c0f-4dca-bbb2-76880230ddb0,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,INVOLVED,"ZOBSOLETE - HYDERABAD ENGINEERING & TEST CENTER, HYDERABAD, INDIA, INDIA",cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,3a336be7-da7d-4af8-964f-d4e9ba6cfa79,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,CAUSED_BY,5” VALVE QUALIFICATION TESTING,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,048fec2e-79fd-41e8-9d77-b8cdfc239792,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,USED_IN,10K PSI,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,0b2188bd-a2bb-4d95-b174-7fd0c938f971,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,INVOLVED,STOP WORK AUTHORITY (SWA),cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,ecbc7826-326a-4013-8b76-068b1da9ca31,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,USED_IN,MANUAL DOOR LOCKS,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,0f0105f5-bc7e-4418-8f7a-dd980fe84737,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,MITIGATED_RISK_COLOR,RED,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,b1f5936c-d582-4849-aef5-bd4011f7b85b,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,INVOLVED,FMC TECHNOLOGIES INDIA PRIVATE,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,bef75d50-514c-4e3f-b0aa-085717243734,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,OCCURRED_AT,00:00.0,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,3d10ea84-518d-40ce-9b21-21b67694a3ae,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,USED_IN,ACCUMULATOR,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,0437de09-05ee-4e18-a400-c93af11ebc93,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,INVOLVED,"HYDERABAD ENGINEERING & TEST CENTER, HYDERABAD, INDIA, INDIA",cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,cb237601-4a81-4bc4-93bc-68c7d86d991d,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,SOURCE_SYSTEM,INTELEX,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,c9c2d532-1f20-452a-9a18-4126116daf05,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,CAUSED_BY,ATTACHING THE TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,1c288687-2da4-42c4-a26c-9235f2d433d6,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,MITIGATED_RISK,16.0,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,19880562-e956-4dc0-9fc2-08a8f1c21ecc,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,CAUSED_BY,INCIDENT REPORT,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,3dbddb28-ad70-409c-83e9-60dd2e71e475,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,RESULTED_IN,RELEASING THE ACCUMULATOR PRESSURE TO ZERO,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,272c637f-03cb-40d3-9e5a-bea602b56d77,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,OCCURRED_AT,TEST CELL,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,ddb5c901-3048-4779-8d04-163ff555c439,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,USED_IN,ACTUATOR,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,66f7c1ae-4759-4d8b-8241-6c8155f4a8dd,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,CAUSED_BY,PRESSURIZED EQUIPMENT (ACCUMULATOR) AND ACTUATOR FAILURE TO OPEN MANUAL DOOR LOCKS,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,9baaee0f-b7f0-4d25-839f-60bfc7b028bd,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,MITIGATED_RISK_COLOR,YELLOW,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,021a46bb-6260-4a8b-a546-b11487d4a4df,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,OCCURRED_AT,GSTC4,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,c21efbd6-c67e-4688-a91e-55709f6cb9f0,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
13735,NEAR MISS 13735 - ATTEMPTING TO OPEN TEST CELL DOOR LOCKS WITH PRESSURIZED EQUIPMENT,USED_IN,HPU,cd43602137202ea4a7a6aed94336942fa6bbb4ac86cbeb50b0b758b1eab13c59c1e8c18d6e10374f7a79af148461541be7d4f3ccd8bc27a8c9ecf62bf3bf0d88,cf640a27-3058-4089-bf97-0e2b4604de84,f0773ad357c816ff5be2a2b9872d84ef8bcd9a1280dd1983f6a8e91c9c7a3a0e1d94277ce0fe53a13f39bf38c389f256bafd708e2a309d2543821898f001e678
